task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
34,cpu02,dd/6cd651,nf-dd6cd6513ed3d67e7c458c5543513994,task_sG1IterDecon,-,task_sG1IterDecon (34),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704999863315,1704999870000,1704999943000,79685,19363,-,54.2,0.0,72101888,1442304000,76091392,1446502400,122244431,800416589,1268,7843,24576,800415744,96,86,/input/data/work/dd/6cd6513ed3d67e7c458c5543513994,true,-
11,cpu03,92/303d78,nf-92303d788a822f2043d045ab18fe3c2c,task_sG1IterDecon,-,task_sG1IterDecon (11),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704999862748,1704999869000,1704999955000,92252,10031,-,107.9,0.1,74235904,1442304000,76226560,1446502400,122244426,800416590,1268,7843,0,800415744,643,468,/input/data/work/92/303d788a822f2043d045ab18fe3c2c,true,-
19,cpu03,a4/5e8903,nf-a45e8903318b6fd3cde0fc94a65eb0f1,task_sG1IterDecon,-,task_sG1IterDecon (19),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704999861360,1704999868000,1704999955000,93640,12275,-,82.5,0.1,74223616,1442304000,76173312,1446502400,122244427,800416589,1268,7843,0,800415744,316,443,/input/data/work/a4/5e8903318b6fd3cde0fc94a65eb0f1,true,-
1,cpu07,e5/c7ade4,nf-e5c7ade4928e6fdf36a7cfb6c234e814,task_sG1IterDecon,-,task_sG1IterDecon (1),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704999861502,1704999864000,1704999959000,97498,19628,-,49.4,0.0,72077312,1442304000,76070912,1446502400,122244432,800416588,1268,7843,0,800415744,28,75,/input/data/work/e5/c7ade4928e6fdf36a7cfb6c234e814,true,-
30,cpu10,c8/1f63af,nf-c81f63affad0656d2d505930dbca1042,task_sG1IterDecon,-,task_sG1IterDecon (30),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704999861637,1704999865000,1705000002000,140363,12699,-,86.7,0.1,74104832,1442304000,76042240,1446502400,122244428,800416588,1268,7843,0,800415744,461,575,/input/data/work/c8/1f63affad0656d2d505930dbca1042,true,-
28,cpu06,db/c818e2,nf-dbc818e2ac0ca61275ed511f9ad2ebf5,task_sG1IterDecon,-,task_sG1IterDecon (28),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704999861767,1704999864000,1704999981000,119233,18631,-,48.5,0.1,74289152,1442304000,76324864,1446502400,122244375,800416586,1268,7843,0,800415744,405,432,/input/data/work/db/c818e2ac0ca61275ed511f9ad2ebf5,true,-
6,cpu09,e6/686e75,nf-e6686e75d6aa5b232eade1dbee72b42e,task_sG1IterDecon,-,task_sG1IterDecon (6),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704999861836,1704999868000,1704999969000,107164,26376,-,40.2,0.0,72613888,1442304000,76607488,1446502400,122244352,800416587,1268,7843,0,800415744,739,350,/input/data/work/e6/686e75d6aa5b232eade1dbee72b42e,true,-
27,cpu07,0c/d26d71,nf-0cd26d7182312bb0d561f7030e3e5789,task_sG1IterDecon,-,task_sG1IterDecon (27),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704999862516,1704999864000,1704999959000,96484,14789,-,73.1,0.0,72290304,1442304000,76283904,1446502400,122244432,800416589,1268,7843,0,800415744,26,518,/input/data/work/0c/d26d7182312bb0d561f7030e3e5789,true,-
8,cpu06,a8/143aeb,nf-a8143aeb44c71ee071c6bb411666af80,task_sG1IterDecon,-,task_sG1IterDecon (8),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704999862698,1704999864000,1704999981000,118302,39764,-,25.2,0.0,72335360,1442304000,76328960,1446502400,122244374,800416586,1268,7843,0,800415744,183,239,/input/data/work/a8/143aeb44c71ee071c6bb411666af80,true,-
15,cpu06,fd/5e3b38,nf-fd5e3b3812024fa173515474cbb59c02,task_sG1IterDecon,-,task_sG1IterDecon (15),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704999863074,1704999864000,1704999981000,117926,26345,-,35.3,0.0,71696384,1442304000,75694080,1446502400,122244374,800416586,1268,7843,0,800415744,783,305,/input/data/work/fd/5e3b3812024fa173515474cbb59c02,true,-
