task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
2,cpu09,58/0eaab7,nf-580eaab761dccd23832a20121ba75d80,NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,chip_seq_data.csv,NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (chip_seq_data.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.8.3,1,14400000,-,1073741824,1,1700956006172,1700956012000,1700956014000,7828,0,-,102.1,0.0,2879488,11567104,2879488,11571200,690564,9280,248,18,208896,20480,6,0,/input/data/work/58/0eaab761dccd23832a20121ba75d80,true,-
3,cpu02,4d/2c8766,nf-4d2c876622af0395e46478e7ed52801d,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED,genes.gtf,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED (genes.gtf),COMPLETED,0,-,quay.io/biocontainers/perl:5.26.2,1,14400000,-,3398434816,1,1700956006106,1700956016000,1700956041000,34894,23000,-,98.2,2.1,2867097600,2888151040,2867097600,2888155136,916296717,25693125,112011,3154,135168,25702400,23,2353,/input/data/work/4d/2c876622af0395e46478e7ed52801d,true,-
1,cpu08,1b/ad486c,nf-1bad486ca4202203eec6fce663659cac,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,genome.fa,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,1,14400000,-,1073741824,1,1700956006141,1700956016000,1700956054000,47859,36000,-,38.9,0.0,5873664,12394496,5873664,12398592,3147403431,5949,48262,20,9621504,16384,338,3510,/input/data/work/1b/ad486ca4202203eec6fce663659cac,true,-
214,cpu08,99/9b2b44,nf-999b2b44f165ef4aee46a976819b670e,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS,genome.fa.sizes,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS (genome.fa.sizes),COMPLETED,0,-,quay.io/biocontainers/bedtools:2.30.0--hc088bd4_0,1,14400000,-,1073741824,1,1700956059858,1700956060000,1700956074000,14142,5000,-,0.8,0.0,2850816,11567104,2850816,11571200,102431,26541,196,23,4247552,20480,2,2,/input/data/work/99/9b2b44f165ef4aee46a976819b670e,true,-
72,cpu02,8f/c5d610,nf-8fc5d6102516c8c6fa4312517f5ea474,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_R1881_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_R1881_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1700956034392,1700956035000,1700956094000,59608,56000,-,104.1,0.2,273403904,3021828096,274198528,3048693760,591821429,1719346,1125971,5481,19537920,2056192,6,7,/input/data/work/8f/c5d6102516c8c6fa4312517f5ea474,true,-
61,cpu01,73/dc54b4,nf-73dc54b4a5f71625fc81e741baecb67d,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_Control_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Control_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1700956032380,1700956033000,1700956104000,71620,70000,-,88.2,0.2,235253760,2941747200,235745280,3006763008,633580585,1726395,1207543,5449,33247232,2314240,158,28,/input/data/work/73/dc54b4a5f71625fc81e741baecb67d,true,-
58,cpu01,c4/837f66,nf-c4837f661fd24f504484a17debb8ae8f,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_Control_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Control_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1700956032802,1700956033000,1700956102000,69198,67000,-,89.8,0.2,262864896,3019730944,262864896,3077021696,610734397,1723934,1162924,5490,21835776,2170880,3,4,/input/data/work/c4/837f661fd24f504484a17debb8ae8f,true,-
67,cpu03,be/fbbfc6,nf-befbbfc622b9d37705d774c54355f455,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_Daro_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Daro_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1700956033159,1700956043000,1700956104000,70841,58000,-,103.7,0.2,240816128,3012005888,240816128,3012018176,589195854,1729982,1120930,5504,19595264,2007040,6,3,/input/data/work/be/fbbfc622b9d37705d774c54355f455,true,-
68,cpu07,e4/c5eab3,nf-e4c5eab389ea8d730ea1aed172bdf30f,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_Daro_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Daro_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1700956033980,1700956044000,1700956104000,70020,59000,-,104.7,0.2,235696128,2941747200,235696128,3006763008,601106473,1719639,1144025,5448,0,2420736,6,10,/input/data/work/e4/c5eab389ea8d730ea1aed172bdf30f,true,-
71,cpu06,6a/17cd97,nf-6a17cd974941d9d3c1225d695e7b2613,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_R1881_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_R1881_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1700956034148,1700956044000,1700956102000,67852,54000,-,103.5,0.2,235487232,2941747200,235495424,3006763008,555725464,1718994,1055540,5445,19533824,1998848,6,7,/input/data/work/6a/17cd974941d9d3c1225d695e7b2613,true,-
