task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
2,cpu09,d4/ff12ee,nf-d4ff12ee32d39d9a5f07c3c092032132,NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,chip_seq_data.csv,NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (chip_seq_data.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.8.3,1,14400000,-,1073741824,1,1701306689588,1701306690000,1701306691000,1412,0,-,92.9,0.0,9154560,32280576,9154560,32288768,690592,9279,248,18,5873664,20480,45,3,/input/data/work/d4/ff12ee32d39d9a5f07c3c092032132,true,-
59,cpu06,20/e89ebb,nf-20e89ebb02adfb72b020cceba0539397,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_Control_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Control_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1701306697524,1701306699000,1701306891000,193476,178000,-,33.7,0.2,254672896,3017633792,254672896,3048693760,610766187,1723934,1162817,5490,73678848,2084864,6,6,/input/data/work/20/e89ebb02adfb72b020cceba0539397,true,-
45,cpu02,86/44aa1a,nf-8644aa1afce2676b75d986062881c1e4,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,BRD4_VCaP_Control_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_Control_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1701306696366,1701306697000,1701306898000,201634,193000,-,38.6,0.2,252633088,3017633792,252633088,3048689664,741723068,1748845,1418692,5532,67461120,2138112,7,4,/input/data/work/86/44aa1afce2676b75d986062881c1e4,true,-
41,cpu01,5b/8a02bc,nf-5b8a02bcd5a3522c31bc5db7c386d2c7,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,BRD4_VCaP_Control_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (BRD4_VCaP_Control_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,5,57600000,-,3157262336,1,1701306699261,1701306700000,1701306938000,238739,221000,-,242.7,1.0,1328263168,3131744256,1353289728,3133177856,14913780411,14149960109,1853593,424665,734113792,618803200,833316,17769,/input/data/work/5b/8a02bcd5a3522c31bc5db7c386d2c7,true,-
58,cpu06,21/5a4588,nf-215a458847a29c392ea56801a91e7639,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,FOXA1_VCaP_Control_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (FOXA1_VCaP_Control_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,5,57600000,-,3157262336,1,1701306712436,1701306716000,1701306956000,243564,208000,-,209.1,1.0,1353728000,3208044544,1363521536,3271249920,12049682695,11403805890,1534739,343101,586801152,517070848,677701,13828,/input/data/work/21/5a458847a29c392ea56801a91e7639,true,-
54,cpu01,b9/53053d,nf-b953053d251e070bffeca0afc3eaed2f,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,BRD4_VCaP_R1881_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (BRD4_VCaP_R1881_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,5,57600000,-,3157262336,1,1701306706855,1701306708000,1701306968000,261145,223000,-,239.9,1.0,1351454720,3131744256,1366802432,3133206528,15029441252,14264286451,1860262,428205,711647232,620089344,843332,18236,/input/data/work/b9/53053d251e070bffeca0afc3eaed2f,true,-
63,cpu02,f0/e18068,nf-f0e180687512a39702559b164bef62c9,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,FOXA1_VCaP_Control_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (FOXA1_VCaP_Control_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,5,57600000,-,3157262336,1,1701306711725,1701306713000,1701306974000,262275,227000,-,242.9,1.0,1344585728,3131740160,1363415040,3133165568,15340658717,14532579174,1944441,435607,800489472,658440192,858380,18726,/input/data/work/f0/e180687512a39702559b164bef62c9,true,-
44,cpu02,b0/ef5f43,nf-b0ef5f4346d7419747604f715100cb19,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,BRD4_VCaP_Control_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (BRD4_VCaP_Control_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,5,57600000,-,3157262336,1,1701306699621,1701306701000,1701306978000,278379,248000,-,217.8,1.0,1325228032,3212320768,1346342912,3269234688,15161923938,14387349157,1883968,431725,689762304,628203520,870230,17906,/input/data/work/b0/ef5f4346d7419747604f715100cb19,true,-
42,cpu02,91/2b1468,nf-912b14680f32d718901256a6d779ca2f,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,BRD4_VCaP_Control_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (BRD4_VCaP_Control_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,5,57600000,-,3157262336,1,1701306706111,1701306708000,1701307011000,304889,279000,-,251.1,1.0,1345302528,3202002944,1357496320,3269136384,19591355308,18580270063,2463127,555123,957050880,835448832,1088362,24130,/input/data/work/91/2b14680f32d718901256a6d779ca2f,true,-
30,cpu01,ce/ceca55,nf-cececa551388041a321c42e233ba0378,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,AR_VCAP_Daro_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (AR_VCAP_Daro_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,5,57600000,-,3157262336,1,1701306713161,1701306715000,1701307033000,319839,273000,-,239.5,1.0,1352318976,3212201984,1371185152,3240189952,18427872239,17487522878,2299661,523201,886841344,773533696,1027996,21985,/input/data/work/ce/ceca551388041a321c42e233ba0378,true,-
