task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
25,cpu02,82/9fda00,nf-829fda0050d6285a33b5c88a10d89537,task_sG1IterDecon,-,task_sG1IterDecon (25),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705087730763,1705087731000,1705087954000,223237,33169,-,32.2,0.1,72687616,1442304000,73707520,1443356672,122244432,800416589,1348,7843,112119808,800415744,792,394,/input/data/work/82/9fda0050d6285a33b5c88a10d89537,true,-
13,cpu02,58/cceb8b,nf-58cceb8b31610b1a9b88e562b197ccf9,task_sG1IterDecon,-,task_sG1IterDecon (13),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705087731005,1705087731000,1705087955000,223995,35638,-,29.8,0.1,72134656,1442304000,73158656,1443356672,122244432,800416589,1348,7843,112111616,800415744,504,285,/input/data/work/58/cceb8b31610b1a9b88e562b197ccf9,true,-
23,cpu02,b2/5ab0f2,nf-b25ab0f20886876edd91f3c2c01acd3e,task_sG1IterDecon,-,task_sG1IterDecon (23),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705087731243,1705087732000,1705087955000,223757,35362,-,29.7,0.1,72134656,1442304000,73154560,1443356672,122244431,800416589,1348,7843,112115712,800415744,685,303,/input/data/work/b2/5ab0f20886876edd91f3c2c01acd3e,true,-
37,cpu02,4c/e39a03,nf-4ce39a03fa9744e1eda1236f5d4ecdd6,task_sG1IterDecon,-,task_sG1IterDecon (37),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705087731514,1705087733000,1705087956000,224486,33539,-,32.0,0.1,72314880,1442304000,73330688,1443356672,122244431,800416589,1348,7843,112103424,800415744,1180,432,/input/data/work/4c/e39a03fa9744e1eda1236f5d4ecdd6,true,-
33,cpu01,ea/f4882a,nf-eaf4882ac4e44bcc1d7300ad9022f217,task_sG1IterDecon,-,task_sG1IterDecon (33),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705087731580,1705087732000,1705087963000,231420,15040,-,66.7,0.0,72507392,1442304000,73527296,1443356672,122243945,800416580,1348,7843,0,800415744,4089,386,/input/data/work/ea/f4882ac4e44bcc1d7300ad9022f217,true,-
3,cpu02,89/fa7bf7,nf-89fa7bf7469966c81713c8b65e8248ee,task_sG1IterDecon,-,task_sG1IterDecon (3),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705087730490,1705087731000,1705087954000,223510,24845,-,41.2,0.1,71532544,1437163520,71532544,1437163520,122244432,800416589,1348,7843,112111616,800415744,172,48,/input/data/work/89/fa7bf7469966c81713c8b65e8248ee,true,-
1,cpu01,ab/15eff6,nf-ab15eff698ec47f9637bb50027ac37c0,task_sG1IterDecon,-,task_sG1IterDecon (1),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705087730603,1705087731000,1705087963000,232397,15120,-,63.0,0.0,71933952,1442304000,72962048,1443356672,122243943,800416579,1348,7843,0,800415744,6727,402,/input/data/work/ab/15eff698ec47f9637bb50027ac37c0,true,-
14,cpu01,57/3db608,nf-573db608255c3ef0bad71e57a2c7888e,task_sG1IterDecon,-,task_sG1IterDecon (14),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705087730871,1705087731000,1705087963000,232129,15392,-,66.8,0.0,72560640,1442304000,73580544,1443356672,122243946,800416580,1348,7843,0,800415744,9970,501,/input/data/work/57/3db608255c3ef0bad71e57a2c7888e,true,-
21,cpu01,54/cf4a39,nf-54cf4a392cb408e0d8e288f5feb72648,task_sG1IterDecon,-,task_sG1IterDecon (21),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705087731126,1705087731000,1705087963000,231874,15298,-,67.8,0.0,72462336,1442304000,73482240,1443356672,122243945,800416580,1348,7843,0,800415744,6024,402,/input/data/work/54/cf4a392cb408e0d8e288f5feb72648,true,-
4,cpu01,42/a8cdc7,nf-42a8cdc752a326c6e820972fa261befc,task_sG1IterDecon,-,task_sG1IterDecon (4),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705087731334,1705087732000,1705087963000,231666,15273,-,68.1,0.0,72216576,1442304000,73240576,1443356672,122243946,800416580,1348,7843,0,800415744,8691,480,/input/data/work/42/a8cdc752a326c6e820972fa261befc,true,-
