task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
15,cpu01,1b/cbd9d5,nf-1bcbd9d586b9b361ff47b58ba503999e,task_mProject,-,task_mProject (15),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705076842347,1705076843000,1705076921000,78653,20142,-,63.4,0.1,72962048,1443397632,72962048,1443397632,540052335,1207384551,1750,11818,0,1207386112,18991,496,/input/data/work/1b/cbd9d586b9b361ff47b58ba503999e,true,-
8,cpu01,cf/3a7ccb,nf-cf3a7ccb1611963505f01b7c679d5ee5,task_mProject,-,task_mProject (8),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705076842645,1705076843000,1705076921000,78355,20278,-,59.0,0.1,73220096,1443397632,73220096,1443397632,540052335,1207384551,1750,11818,0,1207386112,12406,494,/input/data/work/cf/3a7ccb1611963505f01b7c679d5ee5,true,-
18,cpu01,58/b8c7bb,nf-58b8c7bb8b24a30480798c352557667a,task_mProject,-,task_mProject (18),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705076842868,1705076843000,1705076921000,78132,20447,-,58.2,0.1,73424896,1443397632,73424896,1443397632,540052334,1207384551,1750,11818,0,1207386112,13249,490,/input/data/work/58/b8c7bb8b24a30480798c352557667a,true,-
14,cpu01,6b/9c8597,nf-6b9c859777cd22c3aaf341a2dab0ee8e,task_mProject,-,task_mProject (14),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705076843112,1705076844000,1705076921000,77888,20324,-,56.6,0.1,73216000,1443397632,73216000,1443397632,540052335,1207384551,1750,11818,0,1207386112,16041,391,/input/data/work/6b/9c859777cd22c3aaf341a2dab0ee8e,true,-
38,cpu01,7b/d69d26,nf-7bd69d26f156d71433e0f079e1da7861,task_mProject,-,task_mProject (38),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705076843429,1705076844000,1705076921000,77571,20228,-,61.3,0.0,72024064,1443397632,73052160,1443397632,540052335,1207384551,1750,11818,0,1207386112,15248,392,/input/data/work/7b/d69d26f156d71433e0f079e1da7861,true,-
31,cpu10,b9/9bb912,nf-b99bb91269b0468702b983515ffb0188,task_mProject,-,task_mProject (31),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705076842121,1705076842000,1705076971000,128879,111749,-,11.0,0.1,72159232,1443397632,73175040,1443397632,540052818,1207384559,1750,11818,529899520,1207386112,1568,421,/input/data/work/b9/9bb91269b0468702b983515ffb0188,true,-
41,cpu01,1b/fba71e,nf-1bfba71e789f8c82c4526c9f3559f454,task_mDiffFit,-,task_mDiffFit (1),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,2201170739,1,1705076928133,1705076929000,1705077036000,107867,102599,-,4.6,0.1,71372800,1437200384,71372800,1437200384,2424942443,9547,3550,29,2414772224,12288,3512,290,/input/data/work/1b/fba71e789f8c82c4526c9f3559f454,true,-
11,cpu10,f3/3421c0,nf-f33421c0a3b797ae7c08f343c406cafc,task_mProject,-,task_mProject (11),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705076842381,1705076843000,1705077247000,404619,129778,-,9.6,0.1,73089024,1443528704,73089024,1443528704,540052816,1207384558,1750,11818,529899520,1207386112,1279,360,/input/data/work/f3/3421c0a3b797ae7c08f343c406cafc,true,-
20,cpu10,3d/947d48,nf-3d947d4822ca278c727b05592a779aeb,task_mProject,-,task_mProject (20),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705076842742,1705076843000,1705077248000,405258,134331,-,9.2,0.1,72658944,1443397632,72658944,1443397632,540052816,1207384558,1750,11818,529899520,1207386112,2124,399,/input/data/work/3d/947d4822ca278c727b05592a779aeb,true,-
2,cpu10,55/4eed85,nf-554eed8526be60e16dfb942782ec6e6b,task_mProject,-,task_mProject (2),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705076842961,1705076843000,1705077248000,405039,134504,-,9.4,0.1,73015296,1443397632,73015296,1443397632,540052816,1207384558,1750,11818,529899520,1207386112,1902,380,/input/data/work/55/4eed8526be60e16dfb942782ec6e6b,true,-
