task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
17,cpu03,b5/c4187d,nf-b5c4187dc28186777add9d4e194eb2eb,task_mProject,-,task_mProject (17),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704995921247,1704995927000,1704996092000,170753,37119,-,31.9,0.1,76193792,1446543360,76193792,1446543360,540052816,1207384560,1371,11818,0,1207386112,2962,510,/input/data/work/b5/c4187dc28186777add9d4e194eb2eb,true,-
16,cpu03,6f/7fb4ec,nf-6f7fb4ec91aecfe76577649b785f4dc8,task_mProject,-,task_mProject (16),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704995921453,1704995927000,1704996092000,170547,40373,-,32.1,0.1,74518528,1446543360,76480512,1446543360,540052816,1207384560,1371,11818,0,1207386112,1364,364,/input/data/work/6f/7fb4ec91aecfe76577649b785f4dc8,true,-
27,cpu03,b5/c4e0cd,nf-b5c4e0cd7dccca7bf4783597fb124097,task_mProject,-,task_mProject (27),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704995921660,1704995927000,1704996092000,170340,29242,-,38.9,0.1,74375168,1446674432,76333056,1446674432,540052815,1207384560,1371,11818,0,1207386112,838,718,/input/data/work/b5/c4e0cd7dccca7bf4783597fb124097,true,-
6,cpu03,e8/7f5bc2,nf-e87f5bc21b6ed9bb7b8d0a9e2cb6699d,task_mProject,-,task_mProject (6),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704995921877,1704995927000,1704996092000,170123,38186,-,33.5,0.1,74240000,1446543360,76201984,1446543360,540052815,1207384560,1371,11818,0,1207386112,2123,1135,/input/data/work/e8/7f5bc21b6ed9bb7b8d0a9e2cb6699d,true,-
39,cpu03,bc/2744b3,nf-bc2744b3d4d46a04306cceeccd153ab1,task_mProject,-,task_mProject (39),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704995922106,1704995927000,1704996092000,169894,39443,-,33.3,0.1,74350592,1446543360,76271616,1446543360,540052815,1207384560,1371,11818,0,1207386112,1862,462,/input/data/work/bc/2744b3d4d46a04306cceeccd153ab1,true,-
18,cpu08,7f/28ddae,nf-7f28ddaedcffd19c6659f3c22694a5c8,task_mProject,-,task_mProject (18),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704995921153,1704995926000,1704996113000,191847,42366,-,27.9,0.1,74096640,1446543360,76034048,1446543360,540052761,1207384558,1371,11818,0,1207386112,2387,523,/input/data/work/7f/28ddaedcffd19c6659f3c22694a5c8,true,-
20,cpu02,8a/71f132,nf-8a71f132c40e340cbaefca5dc3956b45,task_mProject,-,task_mProject (20),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704995921272,1704995929000,1704996109000,187728,40133,-,29.6,0.1,74149888,1446539264,76181504,1446539264,540052822,1207384560,1371,11818,0,1207386112,1142,499,/input/data/work/8a/71f132c40e340cbaefca5dc3956b45,true,-
19,cpu08,11/ed57cb,nf-11ed57cb537c81aacfd4585f8bd79a32,task_mProject,-,task_mProject (19),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704995921375,1704995926000,1704996113000,191625,40752,-,28.9,0.1,76046336,1446543360,76046336,1446543360,540052761,1207384558,1371,11818,0,1207386112,1733,542,/input/data/work/11/ed57cb537c81aacfd4585f8bd79a32,true,-
12,cpu02,89/1d5428,nf-891d5428ea508b657fff09bae33cdc74,task_mProject,-,task_mProject (12),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704995921479,1704995929000,1704996109000,187521,37270,-,31.9,0.1,75923456,1446543360,75923456,1446543360,540052820,1207384560,1371,11818,0,1207386112,2115,526,/input/data/work/89/1d5428ea508b657fff09bae33cdc74,true,-
24,cpu08,b9/5aebe3,nf-b95aebe3291bf5a3f6a9b4afcdf9e488,task_mProject,-,task_mProject (24),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704995921583,1704995926000,1704996113000,191417,43382,-,29.2,0.1,74113024,1446543360,76152832,1446543360,540052761,1207384558,1371,11818,0,1207386112,1784,473,/input/data/work/b9/5aebe3291bf5a3f6a9b4afcdf9e488,true,-
32,cpu02,bf/a22483,nf-bfa22483cb742e8753808c6fad0792aa,task_mProject,-,task_mProject (32),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704995921686,1704995929000,1704996109000,187314,38650,-,30.9,0.1,74489856,1440350208,74489856,1440350208,540052822,1207384560,1371,11818,0,1207386112,1942,451,/input/data/work/bf/a22483cb742e8753808c6fad0792aa,true,-
5,cpu08,45/14dd0f,nf-4514dd0fc2c3bb785edd9425a51f50d8,task_mProject,-,task_mProject (5),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704995921829,1704995926000,1704996113000,191171,44078,-,26.9,0.1,73981952,1446543360,75960320,1446543360,540052761,1207384558,1371,11818,0,1207386112,1167,560,/input/data/work/45/14dd0fc2c3bb785edd9425a51f50d8,true,-
13,cpu02,b0/f61af4,nf-b0f61af43401e18632646cfc076f5c21,task_mProject,-,task_mProject (13),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704995921849,1704995929000,1704996109000,187151,41397,-,30.6,0.1,74321920,1446674432,76288000,1446674432,540052822,1207384560,1371,11818,0,1207386112,1222,551,/input/data/work/b0/f61af43401e18632646cfc076f5c21,true,-
34,cpu08,fc/3dcf9a,nf-fc3dcf9ad03f22e55d58e06257f6edc7,task_mProject,-,task_mProject (34),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704995921980,1704995926000,1704996113000,191020,43575,-,27.0,0.1,76312576,1446674432,76312576,1446674432,540052760,1207384558,1371,11818,0,1207386112,1198,524,/input/data/work/fc/3dcf9ad03f22e55d58e06257f6edc7,true,-
