task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
27,cpu10,3d/22f6c1,nf-3d22f6c163c08397eeb114faba3c4dfa,task_sG1IterDecon,-,task_sG1IterDecon (27),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705082097263,1705082098000,1705082346000,248737,11119,-,95.7,0.1,71897088,1442304000,72781824,1443356672,122244429,800416588,1348,7843,112091136,800415744,730,467,/input/data/work/3d/22f6c163c08397eeb114faba3c4dfa,true,-
26,cpu01,77/7f96bc,nf-777f96bc5d69805c5203b83400f18d8b,task_sG1IterDecon,-,task_sG1IterDecon (26),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705082097486,1705082098000,1705082353000,255514,15327,-,63.4,0.0,72130560,1442304000,73154560,1443356672,122243945,800416579,1348,7843,0,800415744,7923,491,/input/data/work/77/7f96bc5d69805c5203b83400f18d8b,true,-
22,cpu10,2e/529d2b,nf-2e529d2b4812909b74542944dc78cb88,task_sG1IterDecon,-,task_sG1IterDecon (22),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705082097555,1705082098000,1705082346000,248445,29180,-,37.1,0.1,72130560,1442435072,73154560,1443487744,122244429,800416588,1348,7843,112091136,800415744,462,219,/input/data/work/2e/529d2b4812909b74542944dc78cb88,true,-
10,cpu01,54/a6ab4a,nf-54a6ab4a33fd53e7795d281242ecdf1f,task_sG1IterDecon,-,task_sG1IterDecon (10),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705082097709,1705082098000,1705082353000,255291,15347,-,67.3,0.0,72249344,1442304000,73273344,1443356672,122243946,800416580,1348,7843,0,800415744,13289,499,/input/data/work/54/a6ab4a33fd53e7795d281242ecdf1f,true,-
13,cpu10,b2/db9ee3,nf-b2db9ee321c8a3679e2679ac1498f2b8,task_sG1IterDecon,-,task_sG1IterDecon (13),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705082097770,1705082098000,1705082347000,249230,32529,-,32.8,0.1,71143424,1437163520,71143424,1437163520,122244428,800416588,1348,7843,112091136,800415744,1211,235,/input/data/work/b2/db9ee321c8a3679e2679ac1498f2b8,true,-
30,cpu01,8c/5795d4,nf-8c5795d4f7a801de4aff1b49cb44b65c,task_sG1IterDecon,-,task_sG1IterDecon (30),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705082097954,1705082098000,1705082358000,260046,15496,-,67.0,0.0,72200192,1442304000,73211904,1443356672,122243945,800416580,1348,7843,0,800415744,5820,502,/input/data/work/8c/5795d4f7a801de4aff1b49cb44b65c,true,-
16,cpu10,27/f33c1d,nf-27f33c1ddcfe84e15ad0711e64e505d6,task_sG1IterDecon,-,task_sG1IterDecon (16),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705082098012,1705082098000,1705082347000,248988,32935,-,30.8,0.1,72310784,1442435072,73334784,1443487744,122244428,800416588,1348,7843,112091136,800415744,809,469,/input/data/work/27/f33c1ddcfe84e15ad0711e64e505d6,true,-
14,cpu08,cd/a59109,nf-cda5910989396d9a17db67be06e01af4,task_sG1IterDecon,-,task_sG1IterDecon (14),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705082098105,1705082099000,1705082360000,261895,40643,-,25.6,0.1,72085504,1442304000,73109504,1443356672,122244373,800416587,1348,7843,112091136,800415744,708,344,/input/data/work/cd/a5910989396d9a17db67be06e01af4,true,-
6,cpu01,7c/096058,nf-7c096058fa861dc505a79d9eb7856b53,task_sG1IterDecon,-,task_sG1IterDecon (6),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705082098197,1705082099000,1705082358000,259803,15340,-,66.3,0.0,72228864,1442304000,73248768,1443356672,122243946,800416580,1348,7843,0,800415744,4214,384,/input/data/work/7c/096058fa861dc505a79d9eb7856b53,true,-
56,cpu08,08/e1ad74,nf-08e1ad742eda0e79b139294f0164b67c,task_sG1IterDecon,-,task_sG1IterDecon (56),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705082098286,1705082099000,1705082360000,261714,40789,-,27.2,0.1,72187904,1442304000,73207808,1443356672,122244373,800416587,1348,7843,112091136,800415744,569,328,/input/data/work/08/e1ad742eda0e79b139294f0164b67c,true,-
35,cpu10,3f/6e9237,nf-3f6e9237eaaff546da987e84d43d1e64,task_sG1IterDecon,-,task_sG1IterDecon (35),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705082098316,1705082099000,1705082347000,248684,33278,-,30.5,0.1,72093696,1442304000,73113600,1443356672,122244427,800416588,1348,7843,112091136,800415744,1251,398,/input/data/work/3f/6e9237eaaff546da987e84d43d1e64,true,-
63,cpu01,aa/c1827b,nf-aac1827b7bb8ce92af7b59b8ff902448,task_sG1IterDecon,-,task_sG1IterDecon (63),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705082098346,1705082099000,1705082358000,259654,15155,-,70.7,0.0,72065024,1442304000,73084928,1443356672,122243945,800416580,1348,7843,0,800415744,12134,404,/input/data/work/aa/c1827b7bb8ce92af7b59b8ff902448,true,-
33,cpu09,c6/583f29,nf-c6583f2906d9ce20e7088389c2c5ae4a,task_sG1IterDecon,-,task_sG1IterDecon (33),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705082098443,1705082100000,1705082365000,266557,33891,-,30.7,0.1,72286208,1442304000,73306112,1443356672,122244353,800416587,1348,7843,112103424,800415744,662,465,/input/data/work/c6/583f2906d9ce20e7088389c2c5ae4a,true,-
15,cpu08,da/674c33,nf-da674c33c4176dd6b8f883232a04394f,task_sG1IterDecon,-,task_sG1IterDecon (15),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1705082097301,1705082098000,1705082358000,260699,36946,-,27.9,0.1,71946240,1442304000,72966144,1443356672,122244372,800416587,1348,7843,112091136,800415744,1098,482,/input/data/work/da/674c33c4176dd6b8f883232a04394f,true,-
