task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
9,cpu01,bf/07b3ec,nf-bf07b3ec9aed2f23d09b038003f350e7,task_mProject,-,task_mProject (9),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704997808183,1704997808000,1704997941000,132817,20548,-,59.8,0.1,76214272,1446543360,76214272,1446543360,540052325,1207384551,1371,11818,0,1207386112,17545,398,/input/data/work/bf/07b3ec9aed2f23d09b038003f350e7,true,-
27,cpu01,ef/9f8c3b,nf-ef9f8c3b281ad391d001a48b560ef479,task_mProject,-,task_mProject (27),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704997808397,1704997809000,1704997941000,132603,20572,-,61.3,0.1,76439552,1446543360,76439552,1446543360,540052324,1207384551,1371,11818,0,1207386112,13126,468,/input/data/work/ef/9f8c3b281ad391d001a48b560ef479,true,-
1,cpu01,bc/1a3c89,nf-bc1a3c89d9105c302a58dbb0de5a9da0,task_mProject,-,task_mProject (1),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704997808600,1704997809000,1704997941000,132400,20458,-,55.4,0.0,72204288,1446543360,76206080,1446543360,540052325,1207384551,1371,11818,0,1207386112,6754,396,/input/data/work/bc/1a3c89d9105c302a58dbb0de5a9da0,true,-
38,cpu01,dd/1091aa,nf-dd1091aa5171c5359e4e2f0d5a609fba,task_mProject,-,task_mProject (38),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704997808754,1704997809000,1704997941000,132246,20409,-,54.8,0.0,72658944,1446543360,76656640,1446543360,540052323,1207384551,1371,11818,0,1207386112,6384,400,/input/data/work/dd/1091aa5171c5359e4e2f0d5a609fba,true,-
20,cpu01,20/de525f,nf-20de525f04f006743a42385fe5871409,task_mProject,-,task_mProject (20),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704997807985,1704997808000,1704997941000,133015,20446,-,62.2,0.1,76075008,1446543360,76075008,1446543360,540052325,1207384551,1371,11818,0,1207386112,9622,497,/input/data/work/20/de525f04f006743a42385fe5871409,true,-
15,cpu10,89/d9219d,nf-89d9219d08705dfbba7da8f148a1c102,task_mProject,-,task_mProject (15),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704997807794,1704997817000,1704997983000,175206,21515,-,59.4,0.1,74059776,1446543360,76075008,1446543360,540052817,1207384559,1371,11818,0,1207386112,963,569,/input/data/work/89/d9219d08705dfbba7da8f148a1c102,true,-
34,cpu10,5f/c5feba,nf-5fc5feba37153718ae9377a38b9b78a9,task_mProject,-,task_mProject (34),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704997808676,1704997820000,1704997995000,186324,51446,-,24.9,0.1,74248192,1446543360,76189696,1446543360,540052817,1207384559,1371,11818,0,1207386112,1335,558,/input/data/work/5f/c5feba37153718ae9377a38b9b78a9,true,-
8,cpu03,87/7060f2,nf-877060f2eb5f86782dbb41055848ee20,task_mProject,-,task_mProject (8),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704997807903,1704997821000,1704998001000,193097,48311,-,27.2,0.1,76414976,1446543360,76414976,1446543360,540052815,1207384560,1371,11818,0,1207386112,2611,505,/input/data/work/87/7060f2eb5f86782dbb41055848ee20,true,-
19,cpu03,0b/ead46f,nf-0bead46fb437c43099a5b06725024c32,task_mProject,-,task_mProject (19),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704997808103,1704997822000,1704998001000,192897,48718,-,26.3,0.1,74416128,1446543360,76345344,1446543360,540052815,1207384560,1371,11818,0,1207386112,2521,461,/input/data/work/0b/ead46fb437c43099a5b06725024c32,true,-
32,cpu03,12/270a61,nf-12270a6156f1a757dd38858280b8c794,task_mProject,-,task_mProject (32),COMPLETED,0,-,anonymized/nf_wfbench:skip_mem_v11,1,-,-,23396834345,1,1704997808321,1704997822000,1704998001000,192679,48863,-,27.0,0.1,74051584,1446543360,75988992,1446543360,540052815,1207384560,1371,11818,0,1207386112,1687,451,/input/data/work/12/270a6156f1a757dd38858280b8c794,true,-
