task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
3,cpu02,e1/455f87,nf-e1455f87409d9bf2e8e7f0927e6a0aa6,NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,chip_seq_data.csv,NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (chip_seq_data.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.8.3,1,14400000,-,1073741824,1,1700982979127,1700982980000,1700982982000,2873,0,-,67.6,0.0,3002368,11567104,3002368,11571200,690670,9282,248,18,5480448,20480,2,0,/input/data/work/e1/455f87409d9bf2e8e7f0927e6a0aa6,true,-
1,cpu03,74/abcf3f,nf-74abcf3ff1e5c98da667024da7452ac0,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED,genes.gtf,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED (genes.gtf),COMPLETED,0,-,quay.io/biocontainers/perl:5.26.2,1,14400000,-,3398434816,1,1700982979205,1700982981000,1700983011000,31795,28000,-,92.6,2.1,2856890368,2878021632,2856890368,2878025728,916296729,25693126,112011,3154,3162112,25702400,82,3000,/input/data/work/74/abcf3ff1e5c98da667024da7452ac0,true,-
2,cpu08,3b/c05bc5,nf-3bc05bc5d86fa6859a838dbd7939e555,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,genome.fa,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,1,14400000,-,1073741824,1,1700982979169,1700982980000,1700983022000,42831,37000,-,41.7,0.0,6279168,12394496,6279168,12398592,3147403447,5961,48262,20,9850880,16384,335,3723,/input/data/work/3b/c05bc5d86fa6859a838dbd7939e555,true,-
214,cpu03,6d/e44cd1,nf-6de44cd1e5bbbe131b7b5a81a528ae79,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS,genome.fa.sizes,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS (genome.fa.sizes),COMPLETED,0,-,quay.io/biocontainers/bedtools:2.30.0--hc088bd4_0,1,14400000,-,1073741824,1,1700983025705,1700983026000,1700983037000,11295,5000,-,0.6,0.0,2916352,11567104,2916352,11571200,102544,26545,196,23,4239360,20480,2,2,/input/data/work/6d/e44cd1e5bbbe131b7b5a81a528ae79,true,-
68,cpu01,77/361c07,nf-77361c076087358ded6faa3e3b446672,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_Daro_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Daro_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1700982984732,1700982985000,1700983044000,59268,58000,-,104.2,0.2,236290048,2941747200,236326912,3006763008,601108188,1719636,1144175,5490,19202048,1998848,3,13,/input/data/work/77/361c076087358ded6faa3e3b446672,true,-
70,cpu08,e2/3ded6f,nf-e23ded6f0958ec3c97e0c7d17b82e9d4,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_R1881_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_R1881_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1700982984855,1700982986000,1700983044000,59145,55000,-,104.0,0.2,236560384,2941747200,236822528,3006763008,569676264,1717387,1082819,5479,19660800,2068480,8,7,/input/data/work/e2/3ded6f0958ec3c97e0c7d17b82e9d4,true,-
71,cpu03,a2/3024e5,nf-a23024e5708f12f3a52cc25653a853ba,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_R1881_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_R1881_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1700982984878,1700982985000,1700983042000,57122,54000,-,104.0,0.2,236474368,2941747200,236474368,3006763008,555724938,1718998,1055468,5487,19595264,2105344,7,8,/input/data/work/a2/3024e5708f12f3a52cc25653a853ba,true,-
59,cpu03,64/ba2932,nf-64ba29322f964fde88cc0c8242b5142d,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_Control_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Control_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1700982984092,1700982984000,1700983046000,61908,58000,-,104.2,0.2,235704320,2941747200,235982848,3006763008,610735742,1723939,1162995,5490,69632,2265088,6,7,/input/data/work/64/ba29322f964fde88cc0c8242b5142d,true,-
80,cpu08,45/c2c0ac,nf-45c2c0acb6ae79da80e11bb9f68ce118,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,H3K18ac_VCaP_Control_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K18ac_VCaP_Control_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1700982984310,1700982985000,1700983048000,63690,61000,-,103.2,0.2,280260608,3025399808,280260608,3077021696,599679064,1727117,1141313,5494,0,2166784,6,6,/input/data/work/45/c2c0acb6ae79da80e11bb9f68ce118,true,-
66,cpu07,ab/dc4f91,nf-abdc4f919f25cd566488ea7c12bd919c,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_Daro_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Daro_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1700982984789,1700982991000,1700983051000,66211,57000,-,104.6,0.2,239968256,3012005888,239968256,3012018176,589195687,1729982,1120908,5504,22241280,2007040,137,11,/input/data/work/ab/dc4f919f25cd566488ea7c12bd919c,true,-
72,cpu09,32/354519,nf-323545198c93c740db12affe23a272f4,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_R1881_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_R1881_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1700982984830,1700982988000,1700983050000,65170,60000,-,102.6,0.2,236392448,2941747200,236400640,3006767104,591820803,1719343,1125886,5481,22319104,2015232,89,5,/input/data/work/32/3545198c93c740db12affe23a272f4,true,-
48,cpu03,bf/f3581d,nf-bff3581d34800860a07d7c9cafd7ea5e,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,BRD4_VCaP_Daro_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_Daro_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1700982984337,1700982985000,1700983053000,68663,66000,-,103.9,0.2,264437760,3019730944,265461760,3048689664,670730958,1758079,1280081,5550,0,2269184,6,5,/input/data/work/bf/f3581d34800860a07d7c9cafd7ea5e,true,-
65,cpu10,8a/9cd6b8,nf-8a9cd6b85ca2eb96ddef234cf644832b,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_Daro_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Daro_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1700982984666,1700982995000,1700983054000,69334,57000,-,101.8,0.2,255836160,3017633792,256311296,3077021696,595350702,1730286,1132839,5507,19349504,1998848,6,7,/input/data/work/8a/9cd6b85ca2eb96ddef234cf644832b,true,-
55,cpu02,02/da54c2,nf-02da54c24af26887d2c58620ed65f173,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,BRD4_VCaP_R1881_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_R1881_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1700982984404,1700982985000,1700983060000,75596,73000,-,103.1,0.2,242700288,3012005888,242700288,3012018176,732412822,1758311,1400577,5541,19054592,2048000,6,8,/input/data/work/02/da54c24af26887d2c58620ed65f173,true,-
61,cpu10,4d/df896b,nf-4ddf896bc989bee1eb8e2b3ad315ba33,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_Control_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Control_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1700982984431,1700982995000,1700983056000,71569,59000,-,103.5,0.2,235581440,2941747200,235585536,3006763008,633580539,1726385,1207511,5491,69632,2039808,6,8,/input/data/work/4d/df896bc989bee1eb8e2b3ad315ba33,true,-
63,cpu02,88/4251ed,nf-884251edf26906b48cb7572bce03f38d,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_Control_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Control_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1700982984596,1700982985000,1700983060000,75404,73000,-,103.0,0.2,236351488,2941747200,236355584,3006763008,772947358,1735539,1479700,5511,98304,2027520,6,7,/input/data/work/88/4251edf26906b48cb7572bce03f38d,true,-
